"REF_DATE","GEO","DGUID","Dwelling tenure","Selected housing indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Other single-attached house","Number of households","Number","223","units","0","v1110607640","75.5.8.1","1100","E","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Other single-attached house","Percentage of households","Percent","239","units","0","v1110607643","75.5.8.4","","x","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moveable dwelling","Number of households","Number","223","units","0","v1110607646","75.5.9.1","1000","E","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moveable dwelling","Percentage of households","Percent","239","units","0","v1110607649","75.5.9.4","","x","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, condominium status","Number of households","Number","223","units","0","v1110624050","75.5.10.1","374200","A","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, condominium status","Percentage of households","Percent","239","units","0","v1110624053","75.5.10.4","100.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Condominium","Number of households","Number","223","units","0","v1110624056","75.5.11.1","90400","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Condominium","Percentage of households","Percent","239","units","0","v1110624059","75.5.11.4","24.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Not condominium","Number of households","Number","223","units","0","v1110624062","75.5.12.1","283800","A","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Not condominium","Percentage of households","Percent","239","units","0","v1110624065","75.5.12.4","76.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, satisfaction with dwelling","Number of households","Number","223","units","0","v1110700094","75.5.13.1","374200","A","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, satisfaction with dwelling","Percentage of households","Percent","239","units","0","v1110700097","75.5.13.4","100.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very satisfied with dwelling","Number of households","Number","223","units","0","v1110700100","75.5.14.1","72300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110700103","75.5.14.4","19.3","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Satisfied with dwelling","Number of households","Number","223","units","0","v1110700106","75.5.15.1","178300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110700109","75.5.15.4","48.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Neither satisfied nor dissatisfied with dwelling","Number of households","Number","223","units","0","v1110700112","75.5.16.1","75700","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Neither satisfied nor dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110700115","75.5.16.4","20.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Dissatisfied with dwelling","Number of households","Number","223","units","0","v1110700118","75.5.17.1","39000","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110700121","75.5.17.4","10.4","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very dissatisfied with dwelling","Number of households","Number","223","units","0","v1110700124","75.5.18.1","8900","D","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110700127","75.5.18.4","2.4","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, satisfaction with neighbourhood","Number of households","Number","223","units","0","v1110681014","75.5.19.1","374200","A","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Total, satisfaction with neighbourhood","Percentage of households","Percent","239","units","0","v1110681017","75.5.19.4","100.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very satisfied with neighbourhood","Number of households","Number","223","units","0","v1110681020","75.5.20.1","133500","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110681023","75.5.20.4","36.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Satisfied with neighbourhood","Number of households","Number","223","units","0","v1110681026","75.5.21.1","171300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110681029","75.5.21.4","46.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Neither satisfied nor dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110681032","75.5.22.1","47000","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Neither satisfied nor dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110681035","75.5.22.4","12.6","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110681038","75.5.23.1","17800","C","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110681041","75.5.23.4","4.8","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110681044","75.5.24.1","4600","C","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Very dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110681047","75.5.24.4","1.2","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Number of households","Number","223","units","0","v1110709034","75.5.25.1","58600","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Percentage of households","Percent","239","units","0","v1110709037","75.5.25.4","15.7","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved due to a natural disaster or fire","Number of households","Number","223","units","0","v1110637670","75.5.26.1","3000","E","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved due to a natural disaster or fire","Percentage of households","Percent","239","units","0","v1110637673","75.5.26.4","0.8","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved for a new job or job transfer","Number of households","Number","223","units","0","v1110637664","75.5.27.1","46700","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved for a new job or job transfer","Percentage of households","Percent","239","units","0","v1110637667","75.5.27.4","12.5","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved for a new school","Number of households","Number","223","units","0","v1110637658","75.5.28.1","31600","C","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved for a new school","Percentage of households","Percent","239","units","0","v1110637661","75.5.28.4","8.4","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to form own household","Number of households","Number","223","units","0","v1110637652","75.5.29.1","33100","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to form own household","Percentage of households","Percent","239","units","0","v1110637655","75.5.29.4","8.8","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to be closer to family","Number of households","Number","223","units","0","v1110637646","75.5.30.1","28100","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to be closer to family","Percentage of households","Percent","239","units","0","v1110637649","75.5.30.4","7.5","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved because of a change in household or family size","Number of households","Number","223","units","0","v1110653570","75.5.31.1","58300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved because of a change in household or family size","Percentage of households","Percent","239","units","0","v1110653573","75.5.31.4","15.6","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to reduce commuting time","Number of households","Number","223","units","0","v1110653564","75.5.32.1","33700","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to reduce commuting time","Percentage of households","Percent","239","units","0","v1110653567","75.5.32.4","9.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to upgrade to a larger dwelling or better quality dwelling","Number of households","Number","223","units","0","v1110653558","75.5.33.1","78300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to upgrade to a larger dwelling or better quality dwelling","Percentage of households","Percent","239","units","0","v1110653561","75.5.33.4","21.0","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to reduce housing costs","Number of households","Number","223","units","0","v1110653552","75.5.34.1","54300","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to reduce housing costs","Percentage of households","Percent","239","units","0","v1110653555","75.5.34.4","14.5","","","","1"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to be in a more desirable neighbourhood","Number of households","Number","223","units","0","v1110653546","75.5.35.1","80100","B","","","0"
"2018","Vancouver, British Columbia","2016S0503933","Renter","Moved to be in a more desirable neighbourhood","Percentage of households","Percent","239","units","0","v1110653549","75.5.35.4","21.0","","","","1"
